,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
198,Maruti S-Cross 2017-2020 Alpha DDiS 200 SH,2018,Diesel,"1,80,000 kms",1248 CC,Second Owner,Manual,25.1 kmpl,88.5 bhp,200Nm@ 1750rpm,5,-,5 Speed,FWD,Power,Disc,Disc,13.42 Seconds,DDiS 200 Diesel Engine,8 Lakh*
199,Hyundai i20 2015-2017 Sportz 1.2,2015,Petrol,"11,001 kms",1197 CC,First Owner,Manual,18.6 kmpl,81.83 bhp,114.7Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,6.2 Lakh*
200,Hyundai Grand i10 1.2 CRDi Asta,2017,Diesel,"37,001 kms",1186 CC,First Owner,Manual,24.0 kmpl,73.97 bhp,190.24nm@ 1750-2250rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,13.21 Seconds,U2 CRDi Diesel Engine,6.2 Lakh*
201,Ford Figo Diesel Titanium,2011,Diesel,"47,000 kms",1399 CC,Second Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Silver,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,2.85 Lakh*
202,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018,Diesel,"20,001 kms",1498 CC,First Owner,Manual,23.0 kmpl,98.96 bhp,205Nm@ 1750-3250rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,-,TDCi Diesel Engine,9.9 Lakh*
203,Honda Brio S Option MT,2012,Petrol,"33,009 kms",1198 CC,First Owner,Manual,18.4 kmpl,86.8 bhp,109Nm@ 4600rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,SOHC i-VTEC,3.85 Lakh*
204,Hyundai i20 Asta Option BSIV,2018,Petrol,"59,000 kms",1197 CC,Second Owner,Manual,18.6 kmpl,81.86 bhp,117nm@ 4000rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,13.2 Seconds,Kappa VTVT Petrol Engine,6.55 Lakh*
205,Honda Brio 1.2 S MT,2017,Petrol,"52,001 kms",1198 CC,First Owner,Manual,18.5 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,14.5 Seconds,i-VTEC Engine,4.95 Lakh*
206,Hyundai Verna 1.4 VTVT,2015,Petrol,"46,000 kms",1396 CC,First Owner,Manual,17.43 kmpl,105.5 bhp,135.3Nm@ 5000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,10.5 Seconds,VTVT Petrol Engine,6.7 Lakh*
207,Maruti Swift Dzire Zdi BSIV,2010,Diesel,"80,000 kms",1248 CC,Third Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Silver,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,3 Lakh*
208,Hyundai i20 Active 1.2 S,2015,Petrol,"41,000 kms",1197 CC,First Owner,Manual,17.19 kmpl,81.86 bhp,114.73Nm@ 4000rpm,5,Brown,5 Speed,FWD,Power,Disc,Drum,14 Seconds,VTVT Petrol Engine,6.3 Lakh*
209,Toyota Etios Cross 1.4L GD,2015,Diesel,"1,14,412 kms",1364 CC,Second Owner,Manual,23.59 kmpl,67.06 bhp,170Nm@ 1800-2400rpm,5,Orange,5 Speed,FWD,Power,Ventilated Disc,Drum,12 Seconds,D-4D Diesel Engine,4.5 Lakh*
210,Skoda Rapid 1.5 TDI Ambition BSIV,2017,Diesel,"1,12,000 kms",1498 CC,First Owner,Manual,21.13 kmpl,108.6 bhp,250Nm@ 1500-2500rpm,5,White,5 Speed,FWD,Power,Disc,Drum,-,Diesel Engine,7.35 Lakh*
211,Honda Jazz 1.2 V i VTEC,2016,Petrol,"33,000 kms",1199 CC,First Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,6.15 Lakh*
212,Datsun GO T BSIV,2015,Petrol,"41,006 kms",1198 CC,First Owner,Manual,20.63 kmpl,67 bhp,104Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,13.3 Seconds,Petrol Engine,3 Lakh*
213,Maruti Celerio VXI AT,2017,Petrol,"11,000 kms",998 CC,First Owner,Automatic,23.1 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,15.05 Seconds,K10B Engine,4.95 Lakh*
214,Hyundai i10 Sportz 1.1L,2015,Petrol,"22,000 kms",1086 CC,First Owner,Manual,19.81 kmpl,68.05 bhp,99.04Nm@ 4500rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,14.3 Seconds,IRDE2 Engine,4.35 Lakh*
215,Toyota Etios Liva GD,2011,Diesel,"29,000 kms",1364 CC,First Owner,Manual,23.59 kmpl,67.06 bhp,170Nm@ 1800-2400rpm,5,Silver,5 Speed,FWD,Power,Ventilated DIsc,Drum,-,D-4D Diesel Engine,4.6 Lakh*
216,Datsun RediGO S,2017,Petrol,"1,000 kms",799 CC,First Owner,Manual,22.7 kmpl,53.64 bhp,72Nm@ 4386rpm,5,Green,5-Speed,2WD,Power,Disc,Drum,-,0.8L Petrol Engine,3.45 Lakh*
217,Maruti Eeco 5 Seater AC BSIV,2011,Petrol,"39,001 kms",1196 CC,Second Owner,Manual,15.37 kmpl,73 bhp,101Nm@ 3000rpm,5,Red,5 Speed,RWD,Manual,Ventilated Disc,Drum,15.7 Seconds,In-Line Engine,3.1 Lakh*
218,Hyundai i10 Sportz AT,2011,Petrol,"52,000 kms",1197 CC,First Owner,Automatic,16.95 kmpl,78.9 bhp,111.8Nm@ 4000rpm,5,Silver,4-Speed,FWD,Power,Ventilated Disc,Drum,-,DOHC Kappa2 Engine,3.35 Lakh*
219,Maruti Baleno Alpha 1.2,2015,Petrol,"36,000 kms",1197 CC,First Owner,Manual,21.4 kmpl,83.1 bhp,115Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.36 seconds,VVT Petrol Engine,6.55 Lakh*
220,Maruti Ciaz ZDi SHVS,2017,Diesel,"21,000 kms",1248 CC,First Owner,Manual,28.09 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,DDIS 200 Engine,8.7 Lakh*
221,Toyota Fortuner 4x2 Manual,2015,Diesel,"1,27,000 kms",2982 CC,First Owner,Manual,13.0 kmpl,168.5 bhp,343Nm@ 1400-3400rpm,7,White,5 Speed,FWD,Power,Ventilated Disc,Drum,9.6 Seconds,D-4D Diesel Engine,18.25 Lakh*
222,Hyundai i10 Magna,2011,Petrol,"59,448 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Kappa Petrol Engine,2.98 Lakh*
223,Hyundai i10 Magna 1.2,2010,Petrol,"35,118 kms",1197 CC,First Owner,Manual,20.36 kmpl,78.9 bhp,111.7Nm@ 4000rpm,5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,-,Petrol Engine,2.75 Lakh*
224,Chevrolet Enjoy 1.3 TCDi LTZ 8,2015,Diesel,"41,000 kms",1248 CC,First Owner,Manual,18.2 kmpl,73.74 bhp,172.5Nm@ 1750rpm,8,Red,5 Speed,RWD,Power,Disc,Drum,15 Seconds,SMARTECH Diesel Engine,4.5 Lakh*
225,Hyundai Elantra SX,2012,Petrol,"76,800 kms",1797 CC,First Owner,Manual,16.3 kmpl,147.5 bhp,177.5Nm@ 4700rpm,5,White,6 Speed,FWD,Power,Disc,Disc,12.07 Seconds,Dual VTVT Petrol Engine,5.4 Lakh*
226,Jeep Compass 2.0 Limited 4X4,2018,Diesel,"28,000 kms",1956 CC,First Owner,Manual,16.3 kmpl,170 bhp,350Nm@ 1750-2500rpm,5,Silver,6 Speed,4X4,Power,Disc,Discs,10.03 Seconds,2.0-Litre 4-Cyl Multijet,16.75 Lakh*
227,Maruti Alto LXi BSIII,2005,Petrol,"80,481 kms",796 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,1.4 Lakh*
228,Maruti Wagon R VXI,2017,Petrol,"10,000 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,4.95 Lakh*
229,Honda Jazz 1.2 VX i VTEC,2015,Petrol,"65,441 kms",1199 CC,Second Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,5.1 Lakh*
230,Hyundai Santro Xing XL,2007,Petrol,"1,06,900 kms",1086 CC,First Owner,Manual,0.0 kmpl,null bhp,5,5,Silver,-,-,Power,-,-,-,null,1.55 Lakh*
231,Skoda Rapid 1.5 TDI Ambition,2014,Diesel,"49,000 kms",1498 CC,First Owner,Manual,21.14 kmpl,103.52 bhp,250Nm@ 1500-2500rpm,5,Black,5 Speed,FWD,Power,Disc,Drum,10.8 Seconds,Diesel Engine,5.65 Lakh*
232,Maruti Wagon R AMT VXI,2015,Petrol,"19,630 kms",998 CC,First Owner,Automatic,20.51 kmpl,67 bhp,90Nm@ 3500rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,4.3 Lakh*
233,Ford Fiesta 1.4 SXI Duratorq,2008,Diesel,"1,15,800 kms",1399 CC,Second Owner,Manual,17.8 kmpl,null bhp,5,5,Red,-,-,Power,-,-,-,null,2.1 Lakh*
234,Hyundai i20 Sportz 1.4 CRDi,2015,Diesel,"93,213 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,5.3 Lakh*
235,Maruti Swift Dzire VXI,2014,Petrol,"62,288 kms",1197 CC,First Owner,Manual,19.1 kmpl,85.8 bhp,114Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,4.6 Lakh*
236,Toyota Innova 2.5 VX (Diesel) 8 Seater,2012,Diesel,"93,001 kms",2494 CC,First Owner,Manual,12.99 kmpl,100 bhp,200Nm@ 1400-3400rpm,8,Golden,5 Speed,FWD,Power,Ventilated Disc,Leading-Trailing Drum,-,In-Line Engine,11.9 Lakh*
237,Hyundai Grand i10 Sportz,2016,Petrol,"69,131 kms",1197 CC,First Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,4.85 Lakh*
238,Maruti Zen VXI,2005,Petrol,"74,710 kms",993 CC,First Owner,Manual,17.3 kmpl,60 bhp,78Nm@ 4500rpm,5,Black,5 Speed,-,Power,"Disc, 236 mm",Drums 180 mm,17.5 seconds,In-Line Engine,1.3 Lakh*
239,Maruti Ciaz ZDi,2017,Diesel,"90,000 kms",1248 CC,First Owner,Manual,26.21 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Silver,5 Speed,FWD,Power,Ventilated Discs,Drum,15 Seconds,DDIS 200 Engine,7.2 Lakh*
240,BMW 3 Series 320d Luxury Line,2015,Diesel,"30,000 kms",1995 CC,Second Owner,Automatic,22.69 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.2 Seconds,TwinPower Turbo 4 Cylinde,23 Lakh*
241,Maruti Wagon R VXI,2014,Petrol,"36,994 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,3.75 Lakh*
242,Hyundai i20 1.4 Sportz,2017,Diesel,"64,000 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,6.75 Lakh*
243,Hyundai i20 Active 1.2 SX,2017,Petrol,"19,000 kms",1197 CC,First Owner,Manual,17.19 kmpl,81.86 bhp,114.73Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,14 Seconds,VTVT Petrol Engine,7.3 Lakh*
244,BMW 3 Series 320d Luxury Line,2015,Diesel,"30,000 kms",1995 CC,Second Owner,Automatic,22.69 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.2 Seconds,TwinPower Turbo 4 Cylinde,21.5 Lakh*
245,Maruti Alto K10 2010-2014 VXI,2012,Petrol,"56,231 kms",998 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.5 Lakh*
246,Nissan Sunny XL,2011,Petrol,"85,501 kms",1498 CC,Second Owner,Manual,16.95 kmpl,97.7 bhp,134Nm@ 4000rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,-,HR15 Petrol Engine,2.6 Lakh*
247,Nissan Micra Diesel XL,2016,Diesel,"63,489 kms",1461 CC,First Owner,Manual,23.08 kmpl,63.1 bhp,160Nm@ 2000rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,In-Line Diesel Engine,4 Lakh*
248,Hyundai Verna 1.6 SX,2014,Diesel,"66,000 kms",1582 CC,Second Owner,Manual,22.32 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,White,6 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,6.5 Lakh*
249,Maruti Ciaz ZDi SHVS,2017,Diesel,"21,000 kms",1248 CC,First Owner,Manual,28.09 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,15 Seconds,DDIS 200 Engine,8.7 Lakh*
250,Renault Duster Petrol RxL,2013,Petrol,"28,000 kms",1598 CC,First Owner,Manual,13.06 kmpl,102.53 bhp,148Nm@ 3750rpm,5,Grey,5 speed,FWD,Power,Disc,Drum,11.5 Seconds,K4M Petrol Engine,5.85 Lakh*
251,Maruti Wagon R VXI,2017,Petrol,"10,000 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,4.95 Lakh*
252,Kia Seltos HTX IVT G,2020,Petrol,"9,500 kms",1497 CC,First Owner,Automatic,16.8 kmpl,113.42 bhp,144nm@ 4500rpm,5,Grey,6-Speed IVT,2WD,Electric,Disc,Disc,11.8,Smartstream G1.5,15.45 Lakh*
253,Honda City 1.5 E MT,2010,Petrol,"61,000 kms",1497 CC,Second Owner,Manual,17.0 kmpl,118 bhp,146Nm at 4800 rpm,5,Golden,5 Speed,FWD,Power,Disc,Drum,-,In-Line Engine,4.1 Lakh*
254,Honda Jazz 1.2 VX i VTEC,2015,Petrol,"65,441 kms",1199 CC,Second Owner,Manual,18.7 kmpl,88.7 bhp,110Nm@ 4800rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,13.7 Seconds,i-VTEC Petrol Engine,5.1 Lakh*
255,Hyundai Santro Xing XL,2007,Petrol,"1,06,900 kms",1086 CC,First Owner,Manual,0.0 kmpl,null bhp,5,5,Silver,-,-,Power,-,-,-,null,1.55 Lakh*
256,Skoda Rapid 1.5 TDI Ambition,2014,Diesel,"49,000 kms",1498 CC,First Owner,Manual,21.14 kmpl,103.52 bhp,250Nm@ 1500-2500rpm,5,Black,5 Speed,FWD,Power,Disc,Drum,10.8 Seconds,Diesel Engine,5.65 Lakh*
257,Honda Brio S MT,2012,Petrol,"58,759 kms",1198 CC,First Owner,Manual,19.4 kmpl,86.8 bhp,109Nm@ 4500rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,-,i-VTEC Engine,3.25 Lakh*
258,Maruti Wagon R AMT VXI,2015,Petrol,"19,630 kms",998 CC,First Owner,Automatic,20.51 kmpl,67 bhp,90Nm@ 3500rpm,5,Red,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,4.3 Lakh*
259,Maruti Swift Ldi BSIII,2010,Diesel,"70,000 kms",1248 CC,First Owner,Manual,17.8 kmpl,75 bhp,190Nm@ 2000rpm,5,Silver,5 Speed,-,Power,Ventilated Disc,Drum,13.75 seconds,In-Line Engine,3.25 Lakh*
260,Ford Fiesta 1.4 SXI Duratorq,2008,Diesel,"1,15,800 kms",1399 CC,Second Owner,Manual,17.8 kmpl,null bhp,5,5,Red,-,-,Power,-,-,-,null,2.1 Lakh*
261,Hyundai i20 Sportz 1.4 CRDi,2015,Diesel,"93,213 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,5.3 Lakh*
262,Maruti Swift Dzire VXI,2014,Petrol,"62,288 kms",1197 CC,First Owner,Manual,19.1 kmpl,85.8 bhp,114Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,12.6 Seconds,K Series VVT Engine,4.6 Lakh*
263,Ford Figo Diesel EXI,2014,Diesel,"72,000 kms",1399 CC,Second Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Blue,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,3.3 Lakh*
264,Maruti Swift ZXI,2013,Petrol,"60,001 kms",1197 CC,First Owner,Manual,21.21 kmpl,81.80 bhp,113Nm@ 4200rpm,5,White,5,FWD,Electric,Disc,Drum,12.71s,VTVT Engine,4.65 Lakh*
265,Toyota Innova 2.5 VX (Diesel) 8 Seater,2012,Diesel,"93,001 kms",2494 CC,First Owner,Manual,12.99 kmpl,100 bhp,200Nm@ 1400-3400rpm,8,Golden,5 Speed,FWD,Power,Ventilated Disc,Leading-Trailing Drum,-,In-Line Engine,11.9 Lakh*
266,Hyundai Grand i10 Sportz,2016,Petrol,"69,131 kms",1197 CC,First Owner,Manual,18.9 kmpl,82 bhp,114Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,4.85 Lakh*
267,Maruti Zen VXI,2005,Petrol,"74,710 kms",993 CC,First Owner,Manual,17.3 kmpl,60 bhp,78Nm@ 4500rpm,5,Black,5 Speed,-,Power,"Disc, 236 mm",Drums 180 mm,17.5 seconds,In-Line Engine,1.3 Lakh*
268,Ford EcoSport 1.5 Ti VCT MT Titanium BSIV,2016,Petrol,"48,000 kms",1499 CC,First Owner,Manual,15.85 kmpl,110.4 bhp,140Nm@ 4400rpm,5,Brown,5 Speed,FWD,Power,Ventilated Disc,Drum,16 Seconds,Ti-VCT Petrol Engine,7 Lakh*
269,Maruti Ciaz ZDi,2017,Diesel,"90,000 kms",1248 CC,First Owner,Manual,26.21 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Silver,5 Speed,FWD,Power,Ventilated Discs,Drum,15 Seconds,DDIS 200 Engine,7.2 Lakh*
270,BMW 3 Series 320d Luxury Line,2015,Diesel,"30,000 kms",1995 CC,Second Owner,Automatic,22.69 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.2 Seconds,TwinPower Turbo 4 Cylinde,23 Lakh*
271,Maruti Wagon R VXI,2014,Petrol,"36,994 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,3.75 Lakh*
272,Tata Indica Vista Aura 1.3 Quadrajet,2010,Diesel,"1,04,000 kms",1248 CC,First Owner,Manual,18.0 kmpl,75 bhp,190 Nm at 1750 rpm,5,Red,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.3 Lakh*
273,Hyundai i20 1.4 Sportz,2017,Diesel,"64,000 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,6.75 Lakh*
274,Honda Amaze 2016-2021 VX Petrol,2019,Petrol,"18,000 kms",1199 CC,First Owner,Manual,18.6 kmpl,88.76 bhp,110Nm@ 4800rpm,5,Silver,5 Speed,FWD,Electric,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,6.85 Lakh*
275,Toyota Etios G,2013,Petrol,"15,000 kms",1496 CC,First Owner,Manual,17.6 kmpl,88.73 bhp,132Nm@ 3000rpm,5,Grey,-,-,Power,-,-,-,Petrol Engine,4.8 Lakh*
276,Hyundai i20 Active 1.2 SX,2017,Petrol,"19,000 kms",1197 CC,First Owner,Manual,17.19 kmpl,81.86 bhp,114.73Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,14 Seconds,VTVT Petrol Engine,7.3 Lakh*
277,BMW 3 Series 320d Luxury Line,2015,Diesel,"30,000 kms",1995 CC,Second Owner,Automatic,22.69 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.2 Seconds,TwinPower Turbo 4 Cylinde,21.5 Lakh*
278,Maruti Alto K10 2010-2014 VXI,2012,Petrol,"56,231 kms",998 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.5 Lakh*
279,Maruti Ciaz ZDi,2017,Diesel,"90,000 kms",1248 CC,First Owner,Manual,26.21 kmpl,88.5 bhp,200Nm@ 1750rpm,5,Silver,5 Speed,FWD,Power,Ventilated Discs,Drum,15 Seconds,DDIS 200 Engine,7.2 Lakh*
280,BMW 3 Series 320d Luxury Line,2015,Diesel,"30,000 kms",1995 CC,Second Owner,Automatic,22.69 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.2 Seconds,TwinPower Turbo 4 Cylinde,23 Lakh*
281,Maruti Wagon R VXI,2014,Petrol,"36,994 kms",998 CC,First Owner,Manual,20.51 kmpl,67.04 bhp,90Nm@ 3500rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,18.6 Seconds,K10B Petrol Engine,3.75 Lakh*
282,Tata Indica Vista Aura 1.3 Quadrajet,2010,Diesel,"1,04,000 kms",1248 CC,First Owner,Manual,18.0 kmpl,75 bhp,190 Nm at 1750 rpm,5,Red,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,2.3 Lakh*
283,Hyundai i20 1.4 Sportz,2017,Diesel,"64,000 kms",1396 CC,First Owner,Manual,22.54 kmpl,88.73 bhp,219.7Nm@ 1500-2750rpm,5,White,6 Speed,FWD,Power,Disc,Drum,11.9 Seconds,U2 CRDI Diesel Engine,6.75 Lakh*
284,Honda Amaze 2016-2021 VX Petrol,2019,Petrol,"18,000 kms",1199 CC,First Owner,Manual,18.6 kmpl,88.76 bhp,110Nm@ 4800rpm,5,Silver,5 Speed,FWD,Electric,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,6.85 Lakh*
285,Toyota Etios G,2013,Petrol,"15,000 kms",1496 CC,First Owner,Manual,17.6 kmpl,88.73 bhp,132Nm@ 3000rpm,5,Grey,-,-,Power,-,-,-,Petrol Engine,4.8 Lakh*
286,Hyundai i20 Active 1.2 SX,2017,Petrol,"19,000 kms",1197 CC,First Owner,Manual,17.19 kmpl,81.86 bhp,114.73Nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,14 Seconds,VTVT Petrol Engine,7.3 Lakh*
287,BMW 3 Series 320d Luxury Line,2015,Diesel,"30,000 kms",1995 CC,Second Owner,Automatic,22.69 kmpl,190 bhp,400Nm@ 1750-2500rpm,5,White,8 Speed,RWD,Power,Disc,Disc,7.2 Seconds,TwinPower Turbo 4 Cylinde,21.5 Lakh*
288,Maruti Alto K10 2010-2014 VXI,2012,Petrol,"56,231 kms",998 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,Golden,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.5 Lakh*
289,Nissan Micra Diesel XL,2016,Diesel,"63,489 kms",1461 CC,First Owner,Manual,23.08 kmpl,63.1 bhp,160Nm@ 2000rpm,5,Blue,5 Speed,FWD,Power,Ventilated Disc,Drum,14 Seconds,In-Line Diesel Engine,4 Lakh*
290,Ford EcoSport 1.5 DV5 MT Trend,2014,Diesel,"45,000 kms",1498 CC,First Owner,Manual,22.7 kmpl,89.84 bhp,204Nm@ 2000-2750rpm,5,Grey,5 Speed,FWD,Power,Ventilated Disc,Drum,13.5 Seconds,TDCi Diesel Engine,5.75 Lakh*
291,Hyundai Verna 1.6 SX,2014,Diesel,"66,000 kms",1582 CC,Second Owner,Manual,22.32 kmpl,126.32 bhp,259.8Nm@ 1900-2750rpm,5,White,6 Speed,FWD,Power,Disc,Disc,10.62 Seconds,Diesel Engine,6.5 Lakh*
292,Honda Amaze VX AT i-Vtech,2013,Petrol,"93,302 kms",1198 CC,First Owner,Automatic,15.5 kmpl,86.7 bhp,109Nm@ 4500rpm,5,Black,5 Speed,FWD,Power,Disc,Drum,15 Seconds,i-VTEC Petrol Engine,4.3 Lakh*
293,Hyundai Verna 1.4 CRDi,2016,Diesel,"69,000 kms",1396 CC,First Owner,Manual,24.8 kmpl,88.7 bhp,219.7Nm@ 1750-2750rpm,5,Black,6 Speed,FWD,Power,Disc,Drum,12.2 Seconds,U2 Diesel Engine,7.25 Lakh*
294,Hyundai Verna 1.4 CX,2014,Diesel,"59,475 kms",1396 CC,Second Owner,Manual,23.5 kmpl,88.7 bhp,219.9Nm@ 1750-2750rpm,5,White,6 Speed,FWD,Power,Disc,Disc,-,Diesel Engine,4.3 Lakh*
295,Hyundai Grand i10 Sportz,2019,Petrol,"10,000 kms",1197 CC,First Owner,Manual,18.9 kmpl,81.86 bhp,113.75nm@ 4000rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,12.9 Seconds,Kappa VTVT Petrol Engine,5.9 Lakh*
296,Toyota Fortuner 2016-2021 2.8 2WD AT BSIV,2018,Diesel,"72,000 kms",2755 CC,First Owner,Automatic,12.9 kmpl,174.5 bhp,450Nm@ 1600-2400rpm,7,White,6 Speed,RWD,Power,Ventilated Disc,Ventilated Disc,-,1-GD FTV Engine,29 Lakh*
297,Maruti Swift VXI BSIII,2007,Petrol,"54,754 kms",1298 CC,First Owner,Manual,16.1 kmpl,88.2 bhp,"11.5@ 4,500(kgm@ rpm)",5,Black,5 Speed,-,Power,Ventilated Disc,Drum,12.29 seconds,In-Line Engine,2.25 Lakh*
