,Brand,Make_Year,Fuel,KMs_Driven,Engine_Displacement,No_Of_Owner,Transmission,Mileage,Max_Power,Torque,Seats,Color,Gear_Box,Drive_Type,Steering_Type,Front_Brake_Type,Rear_Brake_Type,Acceleration,Engine_Type,Price
335,Maruti Swift Dzire VDi,2009,Diesel,"1,50,773 kms",1248 CC,First Owner,Manual,17.8 kmpl,75 bhp,190Nm@ 2000rpm,5,Red,5 Speed,-,Power,Ventilated Disc,Drum,13.75 seconds,In-Line Engine,2.36 Lakh*
336,Maruti Swift Ldi BSIII,2010,Diesel,"85,205 kms",1248 CC,First Owner,Manual,18.0 kmpl,62 bhp,90.3Nm@ 4200rpm,5,V red,5 Speed,FWD,Power,Disc,Self-Adjusting Drum,14.8 seconds,In-Line Engine,2.05 Lakh*
337,Chevrolet Spark 1.0 LS,2011,Petrol,"1,21,050 kms",995 CC,Second Owner,Manual,17.0 kmpl,118 bhp,146Nm at 4800 rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,In-Line Engine,"73,900*"
338,Honda City 1.5 S MT,2011,Petrol,"84,887 kms",1497 CC,First Owner,Manual,18.0 kmpl,62 bhp,90.3Nm@ 4200rpm,5,Grey,5 Speed,FWD,Power,Disc,Self-Adjusting Drum,14.8 seconds,In-Line Engine,3.51 Lakh*
339,Chevrolet Spark 1.0 LS,2011,Petrol,"95,828 kms",995 CC,First Owner,Manual,20.14 kmpl,88.8 bhp,230Nm@ 1500-2500rpm,5,Night Blue,5 Speed,FWD,Power,Disc,Drum,16.1 Seconds,TDI Diesel Engine,1.01 Lakh*
340,Volkswagen Polo 1.5 TDI Highline,2014,Diesel,"70,184 kms",1498 CC,Third Owner,Manual,22.07 kmpl,73.9 bhp,180Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,14.4 Seconds,In-Line Diesel Engine,3.58 Lakh*
341,Volkswagen Polo Diesel Trendline 1.2L,2012,Diesel,"95,100 kms",1199 CC,Second Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,White,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,2.63 Lakh*
342,Ford Figo Diesel Titanium,2012,Diesel,"1,85,841 kms",1399 CC,Second Owner,Manual,24.0 kmpl,70 bhp,160Nm@ 1500-2750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,15.6 Seconds,U2 CRDi Diesel Engine,1.17 Lakh*
343,Hyundai Grand i10 CRDi Asta,2015,Diesel,"1,40,001 kms",1120 CC,Second Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,S Silver,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3Seconds,K Series Petrol Engine,3.72 Lakh*
344,Maruti Alto K10 LXI,2011,Petrol,"84,769 kms",998 CC,First Owner,Manual,17.8 kmpl,68 bhp,"16.3@ 2,000(kgm@ rpm)",5,Silver,5 Speed,FWD,Power,Ventilated Disc,Self-Adjusting Drum,17.6 seconds,In-Line Engine,1.63 Lakh*
345,Ford Fiesta EXi 1.4 TDCi Ltd,2010,Diesel,"93,406 kms",1399 CC,Second Owner,Manual,23.0 kmpl,90 bhp,22.4 kgm at 1750-2750rpm,5,Red,6 Speed,-,Power,Disk,Drum,12.96 Sec,Diesel Engine,1.18 Lakh*
346,Hyundai i20 1.4 CRDi Sportz,2011,Diesel,"47,367 kms",1396 CC,Third Owner,Manual,20.0 kmpl,138.1 bhp,320Nm@ 1750-2500rpm,5,Black,6 Speed,FWD,Power,Disc,Disc,-,Turbocharged Diesel Engin,2.44 Lakh*
347,Skoda Laura Ambiente 2.0 TDI CR AT,2010,Diesel,"1,11,019 kms",1968 CC,First Owner,Automatic,22.1 kmpl,74 bhp,190Nm@ 1750rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,16 Seconds,SMARTECH Diesel Engine,2.02 Lakh*
348,Chevrolet Sail 1.3 LS,2013,Diesel,"1,11,751 kms",1248 CC,First Owner,Manual,25.17 kmpl,53.3 bhp,72Nm@ 4386rpm,5,Grey,5 Speed,FWD,Power,Disc,Drum,16 Seconds,Petrol Engine,1.54 Lakh*
349,Renault KWID RXT,2016,Petrol,"39,115 kms",799 CC,First Owner,Manual,20.92 kmpl,67.1 bhp,90Nm@ 3500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.3 Seconds,K Series Petrol Engine,2.74 Lakh*
350,Maruti Alto K10 2010-2014 VXI,2012,Petrol,"35,128 kms",998 CC,First Owner,Manual,24.0 kmpl,70 bhp,159.8Nm@ 1500-2750rpm,5,White,5 Speed,FWD,Power,Disc,Drum,15.3 Seconds,U2 CRDi Diesel Engine,2.04 Lakh*
351,Hyundai Grand i10 CRDi SportZ Edition,2014,Diesel,"85,759 kms",1120 CC,Second Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,MD Silver,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,3 Lakh*
352,Ford Figo Diesel EXI,2012,Diesel,"1,16,744 kms",1399 CC,Second Owner,Manual,16.0 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,White,6 Speed,FWD,Power,Disc,Disc,10 Seconds,mHawk Diesel Engine,1.33 Lakh*
353,Mahindra XUV500 AT W10 FWD,2015,Diesel,"1,52,541 kms",2179 CC,First Owner,Automatic,17.88 kmpl,48.21 bhp,85Nm@ 2500rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,16.8 Seconds,TDi Engine,9.63 Lakh*
354,Tata Indica DLS BSIII,2013,Diesel,"91,584 kms",1405 CC,First Owner,Manual,20.0 kmpl,68 bhp,160Nm@ 2000rpm,5,Grey,5 Speed,Front Wheel Drive,Power,Ventilated Discs,Drum,14.8 Seconds,Diesel Engine,"87,400*"
355,Ford Figo Diesel Titanium,2012,Diesel,"1,59,664 kms",1399 CC,First Owner,Manual,20.0 kmpl,68.05 bhp,160Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Discs,Drum,-,Duratorq Diesel Engine,1.41 Lakh*
356,Ford Figo Diesel ZXI,2013,Diesel,"1,11,221 kms",1399 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Black,5 Speed,2WD,Manual,Disc,Drum,17.7 seconds,In-Line Engine,1.71 Lakh*
357,Maruti Alto Std,2006,Petrol,"54,002 kms",796 CC,Second Owner,Manual,17.8 kmpl,76 bhp,197 Nm at 1750 rpm,5,White,5-Speed,FWD,Power,Ventilated Disc,Drum,-,Diesel,"72,800*"
358,Fiat Grande Punto 1.3 Emotion Pack (Diesel),2011,Diesel,"1,63,867 kms",1248 CC,Third Owner,Manual,28.4 kmpl,74.02 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Disc,Drum,13.03 Seconds,DDiS Diesel Engine,1.18 Lakh*
359,Maruti Swift Dzire VDI,2015,Diesel,"84,167 kms",1248 CC,First Owner,Manual,21.1 kmpl,55.2 bhp,74.5Nm@ 4000rpm,5,Red,5 Speed,FWD,Power,Disc,Drum,19 Seconds,Petrol Engine,5.94 Lakh*
360,Hyundai EON Magna Plus,2012,Petrol,"26,106 kms",814 CC,Second Owner,Manual,19.3 kmpl,73.9 bhp,190Nm@ 2000rpm,5,Grey,5 Speed,2 WD,Power,Ventilated Disc,Drum,-,In-Line Engine,1.89 Lakh*
361,Maruti Swift Dzire VDi,2008,Diesel,"1,74,260 kms",1248 CC,Third Owner,Manual,20.45 kmpl,83.8 bhp,200Nm@ 1900rpm,5,White,5 speed,FWD,Power,Ventilated Disc,Drum,-,dCi Diesel Engine,1.99 Lakh*
362,Renault Duster 85PS Diesel RxL,2013,Diesel,"1,52,908 kms",1461 CC,First Owner,Manual,25.44 kmpl,57.6 bhp,150Nm@ 1750rpm,5,Silver,5 Speed,FWD,Power,Disc,Drum,-,Smartech Engine,3.95 Lakh*
363,Chevrolet Beat Diesel LT,2012,Diesel,"1,09,458 kms",936 CC,First Owner,Manual,15.1 kmpl,140 bhp,330Nm@ 1600-2800rpm,7,White,6 Speed,FWD,Power,Disc & Caliper Type,Disc & Caliper Type,12.5 Seconds,mHawk Diesel Engine,1.43 Lakh*
364,Mahindra XUV500 W8 2WD,2012,Diesel,"1,30,944 kms",2179 CC,Second Owner,Manual,22.9 kmpl,74 bhp,190Nm@ 2000rpm,5,White,5 Speed,FWD,Power,Ventilated Disc,Drum,13.75 Seconds,DDiS Diesel Engine,4.86 Lakh*
365,Maruti Swift VDI,2012,Diesel,"90,594 kms",1248 CC,First Owner,Manual,19.7 kmpl,46.3 bhp,62Nm@ 3000rpm,5,Royal Gold,5 Speed,FWD,Power,Disc,Drum,17.7 seconds,In-Line Engine,3.71 Lakh*
366,Maruti Alto LXi BSIII,2007,Petrol,"78,083 kms",796 CC,Third Owner,Manual,25.83 kmpl,99 bhp,215Nm@ 1750-3000rpm,5,White,5 Speed,FWD,EPAS,Ventilated Disc,Drum,11.6 Seconds,TDCi Diesel Engine,"78,400*"
